Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear,DayOfYear,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,Dow_sin,Dow_cos,CompetitionOpenMonths,CompetitionDistanceBin,Promo2Active,PromoOpenMonths,Promo_DayOfWeek,Promo_Competition,Promo2_Competition,LogSales,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
895,5,2015-07-31,12182,1012,1,1,1,4150.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,4150.0,0.0,9.407796816354407,1,0,0,0,0,0,1,1,0,0,0
896,5,2015-07-31,8763,1237,1,1,1,170.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,0,0,0.0,5,170.0,0.0,9.078407700715356,1,0,0,0,0,0,1,1,0,0,0
897,5,2015-07-31,4691,464,1,1,1,3290.0,1,2007,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,104.43333333333334,2,0,31.366666666666667,5,3290.0,0.0,8.453614209773367,0,0,1,0,0,0,1,1,0,0,0
898,5,2015-07-31,8833,906,1,1,1,18540.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,18540.0,0.0,9.086363192156472,1,0,0,0,1,0,0,1,0,0,0
899,5,2015-07-31,5952,582,1,1,1,2590.0,0,0,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,67.9,5,2590.0,2590.0,8.69165057315339,0,0,0,1,1,0,0,1,0,0,0
900,5,2015-07-31,7358,635,1,1,0,3920.0,4,2005,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,125.76666666666667,2,1,19.2,5,3920.0,3920.0,8.903679332926599,1,0,0,0,1,0,0,1,0,0,0
901,5,2015-07-31,8220,682,1,1,1,3170.0,4,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,16.2,2,0,0.0,5,3170.0,0.0,9.014447135152134,1,0,0,0,0,0,1,1,0,0,0
902,5,2015-07-31,4897,589,1,1,0,310.0,5,2015,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,3.033333333333333,0,1,19.2,5,310.0,310.0,8.496582237512113,1,0,0,0,1,0,0,1,0,0,0
903,5,2015-07-31,13911,906,1,1,0,7290.0,9,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,11.1,3,0,0.0,5,7290.0,0.0,9.54050705603412,0,0,0,1,0,0,1,1,0,0,0
904,5,2015-07-31,7901,606,1,1,0,570.0,7,2013,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.333333333333332,1,1,55.733333333333334,5,570.0,570.0,8.974871170971337,0,0,0,1,0,0,1,1,0,0,0
905,5,2015-07-31,8157,1123,1,1,1,90.0,6,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,14.166666666666666,0,0,0.0,5,90.0,0.0,9.006754319877503,1,0,0,0,1,0,0,1,0,0,0
906,5,2015-07-31,15131,1482,1,1,1,90.0,7,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,61.86666666666667,0,0,0.0,5,90.0,0.0,9.624566985752919,1,0,0,0,1,0,0,1,0,0,0
907,5,2015-07-31,8485,1048,1,1,1,250.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,250.0,0.0,9.04617302576227,1,0,0,0,0,0,1,1,0,0,0
908,5,2015-07-31,5618,421,1,1,1,1980.0,7,2010,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,61.86666666666667,1,1,80.06666666666666,5,1980.0,1980.0,8.633908991112198,1,0,0,0,1,0,0,1,0,0,0
909,5,2015-07-31,16140,1301,1,1,0,1680.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,80.06666666666666,5,1680.0,0.0,9.68911789777328,1,0,0,0,0,0,1,1,0,0,0
910,5,2015-07-31,8547,726,1,1,1,12480.0,0,0,1,1,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,31.366666666666667,5,12480.0,12480.0,9.053452616439039,0,0,0,1,0,0,1,1,0,0,0
911,5,2015-07-31,12944,1082,1,1,1,16490.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,16490.0,0.0,9.468464892185638,1,0,0,0,0,0,1,1,0,0,0
912,5,2015-07-31,6864,806,1,1,1,3100.0,5,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,63.9,2,0,0.0,5,3100.0,0.0,8.834191318202071,0,0,1,0,0,0,1,1,0,0,0
913,5,2015-07-31,11718,1334,1,1,1,280.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,280.0,0.0,9.368966735258603,1,0,0,0,1,0,0,1,0,0,0
914,5,2015-07-31,11972,1178,1,1,1,2640.0,4,2011,1,22,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,52.733333333333334,2,0,43.56666666666667,5,2640.0,0.0,9.390409393716844,0,0,1,0,0,0,1,1,0,0,0
915,5,2015-07-31,9843,642,1,1,0,650.0,3,2013,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,29.4,1,1,19.2,5,650.0,650.0,9.194617411510947,0,0,0,1,0,0,1,1,0,0,0
916,5,2015-07-31,6157,747,1,1,1,90.0,11,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,33.4,0,0,0.0,5,90.0,0.0,8.725507328484445,1,0,0,0,1,0,0,1,0,0,0
917,5,2015-07-31,9099,898,1,1,1,7240.0,2,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,66.86666666666666,3,0,0.0,5,7240.0,0.0,9.116029692504942,1,0,0,0,1,0,0,1,0,0,0
918,5,2015-07-31,6966,632,1,1,1,18710.0,4,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,4.033333333333333,4,0,0.0,5,18710.0,0.0,8.848939995030118,1,0,0,0,0,0,1,1,0,0,0
919,5,2015-07-31,8280,893,1,1,0,2620.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,80.06666666666666,5,2620.0,0.0,9.0217190130337,1,0,0,0,1,0,0,1,0,0,0
920,5,2015-07-31,7788,693,1,1,0,850.0,2,2012,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,42.53333333333333,1,1,19.2,5,850.0,850.0,8.960467760919949,1,0,0,0,1,0,0,1,0,0,0
921,5,2015-07-31,9180,993,1,1,1,840.0,9,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,108.5,1,0,0.0,5,840.0,0.0,9.1248914101437,1,0,0,0,1,0,0,1,0,0,0
922,5,2015-07-31,8447,750,1,1,1,2110.0,3,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,114.63333333333334,2,0,0.0,5,2110.0,0.0,9.041685005946043,0,0,0,1,1,0,0,1,0,0,0
923,5,2015-07-31,5812,604,1,1,1,280.0,9,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,84.13333333333334,0,0,0.0,5,280.0,0.0,8.66785206770135,1,0,0,0,1,0,0,1,0,0,0
924,5,2015-07-31,4513,427,1,1,1,6420.0,4,2011,1,1,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,52.733333333333334,3,1,43.56666666666667,5,6420.0,6420.0,8.414938957377482,1,0,0,0,1,0,0,1,0,0,0
925,5,2015-07-31,9287,1413,1,1,1,470.0,3,2007,1,1,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,102.46666666666667,0,1,43.56666666666667,5,470.0,470.0,9.136478523377727,0,0,1,0,1,0,0,1,0,0,0
926,5,2015-07-31,10359,696,1,1,1,5150.0,3,2011,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,53.766666666666666,3,1,67.9,5,5150.0,5150.0,9.245707515813475,0,0,0,1,0,0,1,1,0,0,0
927,5,2015-07-31,8625,1027,1,1,1,480.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,480.0,0.0,9.062536177207788,1,0,0,0,1,0,0,1,0,0,0
928,5,2015-07-31,12541,890,1,1,1,1090.0,0,0,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,31.366666666666667,5,1090.0,0.0,9.436838291102966,0,0,0,1,0,0,1,1,0,0,0
929,5,2015-07-31,8331,853,1,1,1,4820.0,9,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,23.266666666666666,2,0,0.0,5,4820.0,0.0,9.027858802380862,1,0,0,0,0,0,1,1,0,0,0
930,5,2015-07-31,9512,1263,1,1,1,70.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,70.0,0.0,9.160414563206457,1,0,0,0,1,0,0,1,0,0,0
931,5,2015-07-31,5943,713,1,1,1,1480.0,9,2011,1,1,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,47.63333333333333,1,1,43.56666666666667,5,1480.0,1480.0,8.690137586397595,1,0,0,0,0,0,1,1,0,0,0
932,5,2015-07-31,10845,942,1,1,0,15700.0,0,0,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,67.9,5,15700.0,15700.0,9.291551627401006,1,0,0,0,1,0,0,1,0,0,0
933,5,2015-07-31,9769,1064,1,1,1,6270.0,2,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,127.73333333333333,3,0,0.0,5,6270.0,0.0,9.187071745036828,1,0,0,0,0,0,1,1,0,0,0
934,5,2015-07-31,9507,807,1,1,1,5460.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,1,55.733333333333334,5,5460.0,5460.0,9.159888828480085,1,0,0,0,0,0,1,1,0,0,0
935,5,2015-07-31,8941,802,1,1,1,22350.0,6,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,62.86666666666667,4,0,0.0,5,22350.0,0.0,9.098514556793926,1,0,0,0,0,0,1,1,0,0,0
936,5,2015-07-31,6717,854,1,1,1,580.0,2,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,91.23333333333333,1,0,0.0,5,580.0,0.0,8.812545770172239,1,0,0,0,1,0,0,1,0,0,0
937,5,2015-07-31,8508,647,1,1,1,2810.0,0,0,1,10,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,19.2,5,2810.0,2810.0,9.048879705849558,0,0,0,1,1,0,0,1,0,0,0
938,5,2015-07-31,12268,1139,1,1,1,2820.0,9,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,71.96666666666667,2,0,0.0,5,2820.0,0.0,9.414831034791183,1,0,0,0,1,0,0,1,0,0,0
939,5,2015-07-31,7546,658,1,1,1,1340.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,0.0,5,1340.0,0.0,8.928905412284868,0,0,0,1,1,0,0,1,0,0,0
940,5,2015-07-31,10323,913,1,1,1,6470.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,3,0,0.0,5,6470.0,0.0,9.242226560838505,0,0,0,1,0,0,1,1,0,0,0
941,5,2015-07-31,6526,637,1,1,0,1200.0,12,2011,1,31,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,44.6,1,1,31.366666666666667,5,1200.0,1200.0,8.783702698635217,1,0,0,0,1,0,0,1,0,0,0
942,5,2015-07-31,8518,598,1,1,1,6860.0,0,0,1,18,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,1,55.733333333333334,5,6860.0,6860.0,9.05005424204284,0,0,0,1,0,0,1,1,0,0,0
943,5,2015-07-31,8183,667,1,1,1,18020.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,18020.0,0.0,9.009936307631463,0,0,0,1,0,0,1,1,0,0,0
944,5,2015-07-31,9714,1311,1,1,1,1670.0,7,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1,0,0.0,5,1670.0,0.0,9.18142636181154,0,0,1,0,1,0,0,1,0,0,0
945,5,2015-07-31,5804,569,1,1,1,12480.0,3,2011,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,53.766666666666666,4,0,0.0,5,12480.0,0.0,8.666474894131992,1,0,0,0,0,0,1,1,0,0,0
946,5,2015-07-31,5581,618,1,1,1,2220.0,12,2011,1,14,2015,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,44.6,2,1,7.033333333333333,5,2220.0,2220.0,8.627302414096267,1,0,0,0,1,0,0,1,0,0,0
947,5,2015-07-31,9247,1209,1,1,1,460.0,3,2014,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,17.233333333333334,0,1,67.9,5,460.0,460.0,9.13216259091216,1,0,0,0,1,0,0,1,0,0,0
948,5,2015-07-31,9616,2120,1,1,1,1430.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,0.0,5,1430.0,0.0,9.171287644712482,0,1,0,0,0,1,0,1,0,0,0
949,5,2015-07-31,6778,591,1,1,1,870.0,3,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,114.63333333333334,1,0,0.0,5,870.0,0.0,8.821584877430965,1,0,0,0,1,0,0,1,0,0,0
950,5,2015-07-31,8212,700,1,1,1,8460.0,11,1994,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,252.56666666666666,3,0,0.0,5,8460.0,0.0,9.013473543740192,1,0,0,0,1,0,0,1,0,0,0
951,5,2015-07-31,10427,847,1,1,1,710.0,0,0,1,40,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,55.733333333333334,5,710.0,710.0,9.252249775053393,0,0,0,1,0,0,1,1,0,0,0
952,5,2015-07-31,7422,595,1,1,0,6300.0,10,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,22.266666666666666,3,0,0.0,5,6300.0,0.0,8.912338567117548,0,0,0,1,0,0,1,1,0,0,0
953,5,2015-07-31,6877,642,1,1,1,19830.0,4,2006,1,22,2011,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,113.6,4,0,55.733333333333334,5,19830.0,0.0,8.83608319099221,1,0,0,0,1,0,0,1,0,0,0
954,5,2015-07-31,8916,989,1,1,1,390.0,2,2013,1,10,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,30.333333333333332,0,1,19.2,5,390.0,390.0,9.095714846134879,1,0,0,0,1,0,0,1,0,0,0
955,5,2015-07-31,6851,563,1,1,1,1690.0,7,2009,1,36,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,74.03333333333333,1,0,31.366666666666667,5,1690.0,0.0,8.832295859444011,0,0,0,1,0,0,1,1,0,0,0
956,5,2015-07-31,4833,558,1,1,1,2330.0,10,2014,1,18,2011,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,10.1,2,0,55.733333333333334,5,2330.0,0.0,8.483429561263428,1,0,0,0,1,0,0,1,0,0,0
957,5,2015-07-31,11276,1008,1,1,1,1420.0,11,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,33.4,1,0,0.0,5,1420.0,0.0,9.330520532232288,0,0,0,1,0,0,1,1,0,0,0
958,5,2015-07-31,4357,562,1,1,1,440.0,11,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21.233333333333334,0,0,0.0,5,440.0,0.0,8.379768515504566,1,0,0,0,1,0,0,1,0,0,0
959,5,2015-07-31,10708,960,1,1,1,1060.0,12,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,117.63333333333334,1,0,0.0,5,1060.0,0.0,9.278839788400875,1,0,0,0,0,0,1,1,0,0,0
960,5,2015-07-31,9081,664,1,1,1,8990.0,0,0,1,31,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,80.06666666666666,5,8990.0,0.0,9.114049711657897,0,0,0,1,1,0,0,1,0,0,0
961,5,2015-07-31,8926,811,1,1,1,9430.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,9430.0,0.0,9.096835671179361,0,0,0,1,0,0,1,1,0,0,0
962,5,2015-07-31,9370,1119,1,1,1,260.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,260.0,0.0,9.145375093123823,0,0,1,0,1,0,0,1,0,0,0
963,5,2015-07-31,13492,1144,1,1,1,23620.0,11,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21.233333333333334,4,0,0.0,5,23620.0,0.0,9.509926311430787,1,0,0,0,0,0,1,1,0,0,0
964,5,2015-07-31,12482,1560,1,1,1,270.0,0,0,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,31.366666666666667,5,270.0,0.0,9.432122997651051,1,0,0,0,1,0,0,1,0,0,0
965,5,2015-07-31,9958,1013,1,1,1,110.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,110.0,0.0,9.20623194393164,1,0,0,0,0,0,1,1,0,0,0
966,5,2015-07-31,5292,661,1,1,1,760.0,2,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,91.23333333333333,1,0,0.0,5,760.0,0.0,8.574140471857987,1,0,0,0,1,0,0,1,0,0,0
967,5,2015-07-31,10397,952,1,1,1,3560.0,9,2013,1,36,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,23.266666666666666,2,1,31.366666666666667,5,3560.0,3560.0,9.24936875894366,1,0,0,0,0,0,1,1,0,0,0
968,5,2015-07-31,8724,968,1,1,1,1190.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,0.0,5,1190.0,0.0,9.073947747070628,0,0,1,0,1,0,0,1,0,0,0
969,5,2015-07-31,5280,804,1,1,1,600.0,11,1999,1,10,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,191.7,1,1,31.366666666666667,5,600.0,600.0,8.571870752706934,1,0,0,0,0,0,1,1,0,0,0
970,5,2015-07-31,2726,327,1,1,1,910.0,12,2014,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,8.066666666666666,1,1,80.06666666666666,5,910.0,910.0,7.910957382845589,1,0,0,0,1,0,0,1,0,0,0
971,5,2015-07-31,10400,1104,1,1,1,1140.0,5,2011,1,14,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,51.733333333333334,1,0,43.56666666666667,5,1140.0,0.0,9.249657234353133,0,0,1,0,1,0,0,1,0,0,0
972,5,2015-07-31,4328,471,1,1,1,14960.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,14960.0,0.0,8.37309184744198,1,0,0,0,1,0,0,1,0,0,0
973,5,2015-07-31,10156,1043,1,1,1,330.0,0,0,1,28,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,1,43.56666666666667,5,330.0,330.0,9.2259184019395,0,0,0,1,0,0,1,1,0,0,0
974,5,2015-07-31,14826,1713,1,1,0,150.0,3,2011,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,53.766666666666666,0,1,19.2,5,150.0,150.0,9.604205122018026,1,0,0,0,1,0,0,1,0,0,0
975,5,2015-07-31,9784,802,1,1,1,9630.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,1,55.733333333333334,5,9630.0,9630.0,9.188605879830176,1,0,0,0,0,0,1,1,0,0,0
976,5,2015-07-31,9300,861,1,1,1,4180.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,4180.0,0.0,9.137877200242468,1,0,0,0,1,0,0,1,0,0,0
977,5,2015-07-31,5849,567,1,1,0,520.0,9,2005,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,120.66666666666667,1,1,67.9,5,520.0,520.0,8.674196940225903,1,0,0,0,1,0,0,1,0,0,0
978,5,2015-07-31,10862,1173,1,1,1,3890.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,3890.0,0.0,9.293117798433752,0,0,1,0,0,0,1,1,0,0,0
979,5,2015-07-31,8097,709,1,1,1,2270.0,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,118.63333333333334,2,1,55.733333333333334,5,2270.0,2270.0,8.999372396592106,1,0,0,0,0,0,1,1,0,0,0
